Year	Month	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.
1969	4	0.136	0.108	-0.181	0.042	-0.041	0.024	-0.044	0.024	-0.014	0.018
1969	5	0.064	0.091	-0.137	0.041	-0.036	0.023	-0.042	0.024	-0.015	0.019
1969	6	0.03	0.133	-0.058	0.039	-0.027	0.023	-0.042	0.024	-0.015	0.019
1969	7	-0.065	0.092	0.015	0.033	-0.041	0.024	-0.042	0.024	-0.016	0.018
1969	8	-0.009	0.112	0.125	0.032	-0.046	0.025	-0.039	0.024	-0.016	0.018
1969	9	0	0.061	0.136	0.024	-0.048	0.026	-0.038	0.025	-0.015	0.019
1969	10	0.111	0.064	0.138	0.023	-0.05	0.027	-0.036	0.024	-0.013	0.019
1969	11	0.326	0.055	0.127	0.022	-0.058	0.027	-0.036	0.024	-0.011	0.019
1969	12	0.413	0.082	0.131	0.027	-0.053	0.029	-0.036	0.024	-0.007	0.019
1970	1	0.112	0.084	0.143	0.024	-0.055	0.028	-0.034	0.024	-0.006	0.019
1970	2	0.509	0.063	0.131	0.029	-0.048	0.028	-0.031	0.025	-0.007	0.018
1970	3	-0.003	0.1	0.15	0.028	-0.05	0.027	-0.026	0.024	-0.002	0.018
1970	4	0.16	0.104	0.14	0.031	-0.057	0.028	-0.021	0.024	0.001	0.018
1970	5	-0.078	0.105	0.11	0.032	-0.063	0.028	-0.017	0.024	0.005	0.018
1970	6	0.083	0.124	0.053	0.03	-0.065	0.028	-0.014	0.024	0.005	0.017
1970	7	0.075	0.068	0.065	0.026	-0.054	0.028	-0.012	0.023	0.008	0.017
1970	8	-0.149	0.08	-0.008	0.027	-0.043	0.028	-0.015	0.023	0.009	0.017
1970	9	0.231	0.054	-0.03	0.027	-0.049	0.027	-0.011	0.022	0.01	0.017
1970	10	-0.016	0.073	-0.051	0.029	-0.041	0.025	-0.013	0.022	0.01	0.017
1970	11	-0.036	0.052	-0.051	0.032	-0.029	0.026	-0.012	0.022	0.014	0.017
1970	12	-0.259	0.058	-0.087	0.03	-0.019	0.026	-0.013	0.022	0.013	0.017
1971	1	0.25	0.072	-0.109	0.03	-0.013	0.026	-0.01	0.022	0.017	0.017
1971	2	-0.365	0.097	-0.088	0.029	-0.008	0.027	-0.012	0.022	0.019	0.017
1971	3	-0.267	0.048	-0.095	0.029	0.002	0.027	-0.02	0.023	0.021	0.017
1971	4	-0.096	0.094	-0.092	0.029	0.004	0.025	-0.019	0.023	0.023	0.018
1971	5	-0.072	0.104	-0.073	0.031	0.009	0.025	-0.022	0.023	0.023	0.017
1971	6	-0.349	0.062	-0.044	0.034	0.019	0.024	-0.027	0.024	0.023	0.018
1971	7	-0.189	0.099	-0.135	0.038	0.024	0.023	-0.03	0.023	0.025	0.017
1971	8	0.094	0.103	-0.158	0.036	0.027	0.023	-0.031	0.022	0.028	0.017
1971	9	0.154	0.08	-0.134	0.041	0.028	0.023	-0.033	0.023	0.028	0.017
1971	10	0.013	0.071	-0.133	0.042	0.025	0.023	-0.038	0.022	0.028	0.017
1971	11	0.199	0.057	-0.138	0.038	0.022	0.023	-0.041	0.022	0.029	0.018
1971	12	0.086	0.067	-0.103	0.046	0.021	0.023	-0.038	0.022	0.033	0.018
1972	1	-0.847	0.119	-0.095	0.048	0.021	0.021	-0.04	0.022	0.031	0.018
1972	2	-0.636	0.064	-0.073	0.047	0.024	0.022	-0.035	0.022	0.03	0.017
1972	3	0.017	0.06	-0.092	0.048	0.019	0.021	-0.032	0.022	0.027	0.017
1972	4	-0.085	0.12	-0.095	0.051	0.012	0.021	-0.028	0.022	0.027	0.017
1972	5	-0.124	0.064	-0.135	0.049	0.004	0.021	-0.027	0.022	0.028	0.017
1972	6	0.072	0.118	-0.143	0.047	-0.007	0.022	-0.022	0.022	0.027	0.016
1972	7	-0.092	0.109	-0.045	0.044	-0.003	0.022	-0.019	0.022	0.029	0.016
1972	8	0.356	0.101	0.064	0.043	-0.009	0.024	-0.016	0.022	0.029	0.016
1972	9	-0.083	0.076	0.103	0.033	-0.002	0.024	-0.018	0.021	0.03	0.016
1972	10	-0.022	0.109	0.151	0.024	-0.002	0.025	-0.023	0.021	0.029	0.016
1972	11	-0.281	0.032	0.203	0.029	0.007	0.024	-0.02	0.021	0.028	0.016
1972	12	-0.003	0.089	0.229	0.025	0.008	0.026	-0.021	0.021	0.029	0.016
1973	1	0.326	0.115	0.246	0.023	0.008	0.027	-0.018	0.02	0.032	0.016
1973	2	0.671	0.093	0.216	0.022	0.004	0.024	-0.016	0.02	0.031	0.016
1973	3	0.48	0.126	0.229	0.024	0.003	0.023	-0.02	0.02	0.034	0.016
1973	4	0.5	0.062	0.249	0.021	0.002	0.022	-0.017	0.021	0.036	0.016
1973	5	0.499	0.149	0.283	0.021	-0.001	0.022	-0.015	0.021	0.039	0.016
1973	6	0.382	0.061	0.286	0.02	0.001	0.023	-0.015	0.021	0.04	0.015
1973	7	0.111	0.108	0.22	0.015	0	0.024	-0.012	0.021	0.039	0.016
1973	8	-0.004	0.127	0.111	0.016	0.003	0.024	-0.014	0.02	0.039	0.016
1973	9	0.068	0.047	0.064	0.017	-0.005	0.025	-0.01	0.02	0.04	0.016
1973	10	0.226	0.106	0.018	0.021	-0.006	0.025	-0.011	0.02	0.038	0.015
1973	11	0.123	0.026	-0.03	0.019	-0.01	0.026	-0.007	0.019	0.039	0.016
1973	12	0.036	0.071	-0.068	0.02	-0.01	0.027	-0.003	0.019	0.04	0.016
1974	1	-0.466	0.098	-0.079	0.018	-0.01	0.025	0.003	0.018	0.04	0.016
1974	2	-0.641	0.094	-0.064	0.021	-0.015	0.024	0.007	0.018	0.041	0.015
1974	3	-0.077	0.085	-0.098	0.023	-0.02	0.026	0.01	0.017	0.044	0.016
1974	4	-0.054	0.071	-0.14	0.025	-0.035	0.024	0.009	0.018	0.046	0.016
1974	5	-0.086	0.099	-0.165	0.029	-0.046	0.025	0.008	0.018	0.051	0.016
1974	6	-0.066	0.08	-0.188	0.032	-0.049	0.025	0.008	0.018	0.051	0.016
1974	7	-0.027	0.083	-0.121	0.038	-0.038	0.024	0.007	0.017	0.052	0.016
1974	8	0.179	0.134	-0.055	0.04	-0.024	0.024	0.007	0.018	0.053	0.016
1974	9	-0.341	0.091	-0.012	0.041	-0.016	0.023	0.008	0.017	0.055	0.016
1974	10	-0.28	0.042	0.005	0.041	-0.007	0.022	0.009	0.017	0.057	0.016
1974	11	-0.17	0.143	0.05	0.042	0.003	0.022	0.008	0.017	0.056	0.016
1974	12	-0.246	0.11	0.069	0.047	0.009	0.021	0.012	0.018	0.055	0.016
1975	1	0.336	0.074	0.077	0.058	0.017	0.021	0.013	0.018	0.056	0.016
1975	2	0.161	0.091	0.03	0.048	0.016	0.021	0.012	0.018	0.055	0.016
1975	3	0.44	0.038	0.07	0.041	0.014	0.022	0.013	0.018	0.056	0.015
1975	4	0.143	0.052	0.089	0.042	0.011	0.022	0.016	0.018	0.059	0.016
1975	5	0.455	0.102	0.086	0.04	0.023	0.022	0.02	0.018	0.06	0.015
1975	6	0.169	0.114	0.095	0.038	0.023	0.022	0.021	0.018	0.061	0.015
1975	7	0.059	0.162	0.082	0.038	0.017	0.021	0.024	0.018	0.06	0.015
1975	8	-0.375	0.208	0.052	0.038	0.01	0.02	0.028	0.017	0.061	0.015
1975	9	0.134	0.118	-0.047	0.036	0.008	0.02	0.028	0.017	0.062	0.015
1975	10	-0.058	0.098	-0.071	0.039	0.006	0.022	0.03	0.017	0.062	0.015
1975	11	-0.199	0.05	-0.136	0.043	0	0.023	0.035	0.017	0.062	0.015
1975	12	-0.139	0.086	-0.18	0.043	-0.01	0.024	0.039	0.017	0.063	0.015
1976	1	0.174	0.082	-0.197	0.041	-0.012	0.022	0.046	0.018	0.066	0.015
1976	2	-0.19	0.067	-0.185	0.039	-0.02	0.022	0.056	0.018	0.069	0.015
1976	3	-0.752	0.074	-0.21	0.038	-0.021	0.022	0.067	0.019	0.07	0.015
1976	4	-0.147	0.088	-0.277	0.034	-0.026	0.022	0.072	0.019	0.073	0.015
1976	5	-0.327	0.172	-0.297	0.034	-0.023	0.021	0.075	0.018	0.075	0.015
1976	6	-0.356	0.117	-0.294	0.033	-0.025	0.021	0.08	0.019	0.074	0.015
1976	7	-0.149	0.16	-0.327	0.033	-0.018	0.02	0.085	0.018	0.073	0.015
1976	8	-0.227	0.097	-0.29	0.031	-0.013	0.02	0.09	0.018	0.074	0.015
1976	9	-0.163	0.118	-0.19	0.031	-0.008	0.019	0.09	0.018	0.073	0.014
1976	10	-0.861	0.129	-0.139	0.027	-0.007	0.02	0.09	0.018	0.074	0.014
1976	11	-0.441	0.044	-0.07	0.024	-0.007	0.018	0.09	0.018	0.074	0.014
1976	12	-0.097	0.059	-0.003	0.021	-0.005	0.019	0.096	0.018	0.075	0.014
1977	1	-0.224	0.072	0.037	0.022	-0.008	0.019	0.101	0.018	0.077	0.014
1977	2	0.248	0.093	0.082	0.025	-0.01	0.019	0.107	0.018	0.083	0.014
1977	3	0.455	0.068	0.081	0.022	-0.002	0.019	0.104	0.017	0.082	0.015
1977	4	0.462	0.064	0.135	0.026	0.007	0.019	0.105	0.016	0.083	0.015
1977	5	0.504	0.081	0.21	0.026	0.013	0.019	0.107	0.016	0.082	0.014
1977	6	0.443	0.093	0.215	0.022	0.031	0.019	0.105	0.016	0.085	0.014
1977	7	0.333	0.117	0.233	0.018	0.029	0.019	0.108	0.016	0.087	0.014
1977	8	0.314	0.125	0.231	0.02	0.033	0.019	0.105	0.016	0.088	0.014
1977	9	-0.173	0.099	0.225	0.016	0.028	0.019	0.105	0.016	0.09	0.013
1977	10	-0.211	0.065	0.218	0.017	0.033	0.019	0.104	0.016	0.089	0.013
1977	11	0.451	0.027	0.185	0.022	0.034	0.018	0.106	0.016	0.089	0.013
1977	12	-0.031	0.085	0.13	0.021	0.033	0.018	0.11	0.017	0.091	0.013
1978	1	-0.011	0.097	0.106	0.017	0.04	0.016	0.114	0.017	0.096	0.013
1978	2	0.229	0.082	0.036	0.015	0.052	0.016	0.114	0.016	0.097	0.013
1978	3	0.374	0.078	0.05	0.014	0.054	0.015	0.114	0.017	0.096	0.013
1978	4	0.376	0.126	0.065	0.012	0.058	0.015	0.112	0.017	0.098	0.013
1978	5	0.112	0.089	0.049	0.014	0.071	0.015	0.112	0.017	0.101	0.013
1978	6	-0.219	0.099	0.048	0.017	0.077	0.016	0.109	0.016	0.105	0.013
1978	7	0.044	0.112	0.046	0.02	0.093	0.015	0.109	0.016	0.108	0.013
1978	8	-0.523	0.128	-0.004	0.016	0.109	0.016	0.113	0.016	0.112	0.013
1978	9	-0.005	0.042	-0.017	0.015	0.138	0.016	0.118	0.015	0.117	0.013
1978	10	-0.028	0.058	-0.045	0.019	0.15	0.016	0.116	0.015	0.119	0.013
1978	11	0.256	0.089	-0.062	0.016	0.16	0.014	0.121	0.016	0.121	0.013
1978	12	-0.038	0.109	-0.04	0.018	0.171	0.013	0.122	0.016	0.126	0.013
1979	1	-0.037	0.092	-0.06	0.015	0.181	0.013	0.128	0.016	0.129	0.013
1979	2	-0.378	0.08	-0.015	0.017	0.196	0.013	0.132	0.015	0.134	0.013
1979	3	0.223	0.074	0	0.019	0.201	0.012	0.136	0.016	0.137	0.012
1979	4	0.038	0.128	0.021	0.016	0.216	0.014	0.137	0.016	0.138	0.012
1979	5	-0.09	0.124	0.016	0.017	0.226	0.014	0.144	0.015	0.137	0.012
1979	6	0.047	0.077	0.088	0.026	0.24	0.014	0.145	0.015	0.137	0.012
1979	7	-0.197	0.076	0.111	0.032	0.241	0.013	0.146	0.016	0.139	0.011
1979	8	0.01	0.141	0.176	0.031	0.238	0.015	0.146	0.015	0.14	0.011
1979	9	0.181	0.037	0.167	0.029	0.225	0.014	0.148	0.015	0.142	0.011
1979	10	0.22	0.043	0.205	0.023	0.218	0.014	0.151	0.015	0.143	0.01
1979	11	0.204	0.05	0.253	0.028	0.211	0.014	0.149	0.015	0.142	0.01
1979	12	0.822	0.075	0.26	0.025	0.2	0.014	0.146	0.015	0.143	0.01
1980	1	0.235	0.069	0.313	0.026	0.199	0.014	0.146	0.015	0.145	0.01
1980	2	0.408	0.06	0.341	0.021	0.193	0.013	0.14	0.015	0.145	0.01
1980	3	0.107	0.055	0.349	0.021	0.196	0.012	0.139	0.015	0.151	0.01
1980	4	0.496	0.087	0.344	0.019	0.198	0.013	0.139	0.015	0.153	0.01
1980	5	0.486	0.073	0.378	0.017	0.188	0.013	0.136	0.014	0.156	0.01
1980	6	0.138	0.095	0.329	0.017	0.198	0.015	0.136	0.014	0.158	0.01
1980	7	0.438	0.122	0.402	0.021	0.21	0.016	0.133	0.014	0.159	0.01
1980	8	0.339	0.086	0.434	0.022	0.218	0.016	0.138	0.015	0.161	0.01
1980	9	0.279	0.045	0.507	0.026	0.219	0.016	0.136	0.015	0.161	0.01
1980	10	0.157	0.054	0.512	0.027	0.218	0.015	0.136	0.015	0.163	0.01
1980	11	0.612	0.05	0.495	0.025	0.224	0.014	0.137	0.015	0.167	0.01
1980	12	0.237	0.064	0.51	0.034	0.228	0.013	0.138	0.015	0.17	0.009
1981	1	1.112	0.09	0.508	0.024	0.229	0.014	0.142	0.015	0.172	0.009
1981	2	0.794	0.081	0.536	0.028	0.245	0.014	0.15	0.015	0.177	0.009
1981	3	0.979	0.056	0.524	0.032	0.256	0.014	0.161	0.015	0.179	0.009
1981	4	0.554	0.091	0.513	0.037	0.259	0.013	0.166	0.015	0.183	0.009
1981	5	0.287	0.082	0.477	0.038	0.266	0.014	0.172	0.013	0.184	0.009
1981	6	0.318	0.137	0.519	0.034	0.268	0.014	0.175	0.013	0.189	0.009
1981	7	0.408	0.135	0.414	0.029	0.273	0.015	0.176	0.013	0.193	0.008
1981	8	0.685	0.073	0.354	0.026	0.277	0.014	0.179	0.012	0.194	0.008
1981	9	0.134	0.074	0.242	0.02	0.28	0.016	0.179	0.012	0.196	0.008
1981	10	0.019	0.099	0.201	0.017	0.281	0.014	0.186	0.012	0.198	0.008
1981	11	0.187	0.06	0.184	0.014	0.294	0.015	0.188	0.012	0.198	0.008
1981	12	0.739	0.082	0.141	0.019	0.294	0.015	0.189	0.012	0.199	0.008
1982	1	-0.156	0.063	0.128	0.021	0.3	0.016	0.194	0.012	0.206	0.007
1982	2	0.081	0.056	0.069	0.022	0.302	0.015	0.2	0.013	0.212	0.007
1982	3	-0.366	0.086	0.058	0.02	0.298	0.014	0.196	0.012	0.215	0.007
1982	4	0.063	0.05	0.046	0.023	0.294	0.014	0.194	0.012	0.216	0.007
1982	5	0.083	0.091	0.02	0.023	0.286	0.014	0.192	0.012	0.217	0.007
1982	6	-0.201	0.115	0.005	0.022	0.262	0.015	0.192	0.012	0.218	0.006
1982	7	0.249	0.123	0.078	0.024	0.263	0.015	0.194	0.011	0.217	0.007
1982	8	-0.019	0.044	0.129	0.021	0.248	0.015	0.192	0.011	0.216	0.007
1982	9	-0.002	0.069	0.197	0.022	0.25	0.015	0.197	0.011	0.214	0.007
1982	10	-0.121	0.036	0.215	0.022	0.245	0.015	0.201	0.011	0.214	0.006
1982	11	-0.122	0.114	0.248	0.021	0.239	0.014	0.197	0.01	0.215	0.006
1982	12	0.552	0.115	0.268	0.015	0.239	0.015	0.203	0.011	0.216	0.006
1983	1	0.727	0.104	0.255	0.016	0.226	0.016	0.21	0.011	0.217	0.006
1983	2	0.691	0.107	0.297	0.016	0.224	0.017	0.209	0.011	0.216	0.006
1983	3	0.446	0.055	0.351	0.015	0.219	0.016	0.212	0.011	0.217	0.007
1983	4	0.288	0.068	0.37	0.016	0.215	0.016	0.214	0.011	0.216	0.007
1983	5	0.471	0.073	0.437	0.016	0.203	0.017	0.217	0.011	0.215	0.007
1983	6	0.039	0.121	0.398	0.025	0.2	0.016	0.225	0.01	0.213	0.006
1983	7	0.097	0.083	0.36	0.028	0.191	0.016	0.228	0.011	0.214	0.006
1983	8	0.479	0.069	0.294	0.024	0.191	0.015	0.239	0.011	0.214	0.006
1983	9	0.654	0.06	0.29	0.018	0.184	0.016	0.244	0.011	0.214	0.006
1983	10	0.103	0.08	0.271	0.018	0.183	0.015	0.25	0.011	0.214	0.006
1983	11	0.688	0.074	0.292	0.016	0.183	0.014	0.249	0.012	0.212	0.006
1983	12	0.084	0.107	0.292	0.018	0.178	0.015	0.254	0.012	0.212	0.006
1984	1	0.267	0.071	0.295	0.019	0.171	0.015	0.255	0.012	0.216	0.006
1984	2	-0.106	0.079	0.265	0.02	0.163	0.014	0.261	0.012	0.216	0.006
1984	3	0.398	0.096	0.207	0.022	0.158	0.013	0.264	0.011	0.219	0.006
1984	4	0.061	0.051	0.2	0.029	0.156	0.013	0.266	0.011	0.221	0.006
1984	5	0.721	0.051	0.116	0.023	0.15	0.013	0.267	0.01	0.223	0.006
1984	6	0.042	0.077	0.058	0.023	0.138	0.013	0.267	0.01	0.227	0.006
1984	7	0.129	0.136	0.061	0.024	0.148	0.013	0.271	0.01	0.228	0.005
1984	8	0.125	0.098	0.028	0.026	0.162	0.013	0.274	0.01	0.228	0.005
1984	9	-0.042	0.066	0.013	0.02	0.168	0.013	0.275	0.009	0.232	0.006
1984	10	0.017	0.086	0.024	0.025	0.17	0.012	0.277	0.009	0.235	0.006
1984	11	-0.321	0.063	-0.025	0.022	0.172	0.012	0.276	0.009	0.239	0.005
1984	12	-0.606	0.102	-0.018	0.028	0.184	0.01	0.274	0.008	0.241	0.005
1985	1	0.296	0.058	-0.056	0.024	0.189	0.01	0.277	0.008	0.243	0.006
1985	2	-0.502	0.059	-0.045	0.03	0.191	0.011	0.277	0.008	0.248	0.006
1985	3	0.218	0.044	-0.047	0.032	0.199	0.011	0.289	0.008	0.249	0.006
1985	4	0.194	0.133	-0.052	0.03	0.204	0.011	0.291	0.008	0.251	0.006
1985	5	0.141	0.103	-0.036	0.033	0.206	0.01	0.292	0.007	0.25	0.006
1985	6	0.125	0.154	0.017	0.031	0.209	0.009	0.294	0.008	0.252	0.006
1985	7	-0.33	0.11	0.042	0.036	0.209	0.009	0.295	0.008	0.256	0.007
1985	8	0.257	0.099	0.151	0.039	0.201	0.011	0.294	0.008	0.261	0.006
1985	9	-0.065	0.114	0.178	0.045	0.205	0.011	0.294	0.008	0.262	0.006
1985	10	-0.042	0.061	0.204	0.037	0.21	0.011	0.296	0.009	0.265	0.006
1985	11	-0.127	0.045	0.217	0.038	0.211	0.011	0.298	0.008	0.269	0.006
1985	12	0.026	0.145	0.207	0.037	0.221	0.011	0.302	0.007	0.271	0.006
1986	1	0.593	0.137	0.235	0.035	0.227	0.011	0.297	0.007	0.271	0.006
1986	2	0.802	0.097	0.228	0.028	0.232	0.01	0.297	0.007	0.275	0.006
1986	3	0.554	0.089	0.22	0.027	0.232	0.01	0.291	0.007	0.279	0.006
1986	4	0.496	0.079	0.217	0.029	0.241	0.011	0.293	0.007	0.281	0.006
1986	5	0.303	0.084	0.215	0.034	0.233	0.011	0.294	0.007	0.283	0.007
1986	6	0.006	0.113	0.21	0.026	0.241	0.013	0.298	0.008	0.286	0.007
1986	7	-0.002	0.089	0.197	0.024	0.237	0.013	0.3	0.008	0.288	0.007
1986	8	0.177	0.086	0.207	0.022	0.245	0.013	0.298	0.007	0.292	0.007
1986	9	-0.164	0.105	0.161	0.023	0.248	0.012	0.303	0.007	0.294	0.007
1986	10	-0.069	0.056	0.135	0.023	0.252	0.012	0.306	0.008	0.298	0.007
1986	11	-0.162	0.079	0.13	0.023	0.239	0.012	0.307	0.008	0.302	0.007
1986	12	-0.022	0.058	0.169	0.021	0.239	0.012	0.303	0.007	0.305	0.007
1987	1	0.435	0.104	0.219	0.019	0.242	0.012	0.311	0.007	0.307	0.007
1987	2	0.923	0.069	0.211	0.016	0.246	0.013	0.317	0.007	0.309	0.007
1987	3	-0.002	0.055	0.262	0.024	0.253	0.013	0.326	0.007	0.31	0.008
1987	4	0.185	0.066	0.287	0.027	0.259	0.014	0.326	0.007	0.31	0.008
1987	5	0.237	0.061	0.299	0.024	0.266	0.014	0.328	0.007	0.309	0.008
1987	6	0.475	0.085	0.361	0.025	0.287	0.015	0.33	0.007	0.31	0.008
1987	7	0.602	0.096	0.386	0.024	0.291	0.014	0.327	0.007	0.309	0.008
1987	8	0.081	0.11	0.327	0.023	0.307	0.015	0.327	0.007	0.31	0.008
1987	9	0.443	0.078	0.382	0.024	0.329	0.016	0.324	0.007	0.313	0.009
1987	10	0.231	0.064	0.414	0.023	0.338	0.016	0.324	0.007	0.317	0.009
1987	11	-0.015	0.074	0.442	0.024	0.344	0.015	0.323	0.007	0.318	0.009
1987	12	0.725	0.065	0.456	0.025	0.35	0.017	0.321	0.008	0.321	0.008
1988	1	0.734	0.092	0.445	0.026	0.363	0.017	0.32	0.007	0.324	0.009
1988	2	0.209	0.066	0.501	0.025	0.364	0.017	0.318	0.008	0.329	0.008
1988	3	0.668	0.056	0.519	0.025	0.369	0.018	0.32	0.008	0.331	0.009
1988	4	0.568	0.078	0.551	0.023	0.377	0.019	0.32	0.008	0.334	0.009
1988	5	0.565	0.078	0.569	0.023	0.393	0.019	0.318	0.009	0.337	0.009
1988	6	0.643	0.124	0.558	0.022	0.404	0.017	0.318	0.008	0.342	0.01
1988	7	0.475	0.092	0.497	0.019	0.402	0.015	0.32	0.008	0.346	0.01
1988	8	0.753	0.068	0.515	0.02	0.403	0.015	0.316	0.008	0.353	0.01
1988	9	0.661	0.063	0.505	0.014	0.398	0.015	0.31	0.008	0.356	0.01
1988	10	0.617	0.063	0.481	0.015	0.403	0.015	0.311	0.008	0.358	0.01
1988	11	0.201	0.05	0.433	0.015	0.404	0.015	0.302	0.008	0.358	0.009
1988	12	0.593	0.077	0.383	0.021	0.417	0.015	0.303	0.008	0.362	0.009
1989	1	0.005	0.098	0.369	0.021	0.429	0.015	0.304	0.009	0.365	0.009
1989	2	0.415	0.054	0.334	0.024	0.434	0.015	0.301	0.009	0.373	0.009
1989	3	0.554	0.106	0.31	0.026	0.447	0.015	0.301	0.01	0.373	0.009
1989	4	0.278	0.076	0.292	0.033	0.455	0.015	0.306	0.01	0.375	0.009
1989	5	-0.006	0.074	0.283	0.034	0.463	0.015	0.303	0.011	0.377	0.01
1989	6	0.032	0.09	0.288	0.034	0.468	0.015	0.308	0.011	0.379	0.01
1989	7	0.316	0.118	0.331	0.038	0.475	0.015	0.31	0.011	0.382	0.01
1989	8	0.331	0.141	0.336	0.04	0.471	0.016	0.311	0.012	0.384	0.01
1989	9	0.369	0.091	0.416	0.041	0.484	0.015	0.315	0.011	0.386	0.01
1989	10	0.398	0.098	0.454	0.042	0.483	0.016	0.32	0.012	0.388	0.01
1989	11	0.097	0.047	0.5	0.042	0.483	0.016	0.328	0.012	0.389	0.01
1989	12	0.652	0.038	0.535	0.046	0.477	0.015	0.336	0.012	0.389	0.01
1990	1	0.525	0.111	0.549	0.042	0.465	0.014	0.34	0.012	0.389	0.01
1990	2	0.475	0.062	0.548	0.036	0.462	0.014	0.356	0.013	0.391	0.011
1990	3	1.513	0.111	0.534	0.031	0.449	0.014	0.36	0.013	0.395	0.011
1990	4	0.735	0.045	0.54	0.028	0.444	0.014	0.363	0.014	0.397	0.011
1990	5	0.545	0.067	0.601	0.025	0.441	0.014	0.364	0.014	0.398	0.011
1990	6	0.454	0.129	0.6	0.024	0.433	0.016	0.369	0.014	0.4	0.011
1990	7	0.484	0.088	0.6	0.02	0.43	0.015	0.378	0.015	0.4	0.011
1990	8	0.312	0.102	0.629	0.02	0.436	0.016	0.383	0.015	0.402	0.011
1990	9	0.204	0.099	0.527	0.016	0.436	0.016	0.388	0.015	0.403	0.011
1990	10	0.467	0.091	0.532	0.016	0.431	0.017	0.394	0.015	0.402	0.012
1990	11	0.83	0.114	0.515	0.017	0.425	0.018	0.401	0.016	0.401	0.012
1990	12	0.644	0.091	0.545	0.019	0.415	0.019	0.403	0.016	0.4	0.012
1991	1	0.52	0.064	0.561	0.023	0.412	0.019	0.4	0.016	0.398	0.012
1991	2	0.823	0.069	0.576	0.025	0.4	0.019	0.399	0.016	0.396	0.013
1991	3	0.289	0.084	0.612	0.02	0.387	0.02	0.397	0.016	0.396	0.013
1991	4	0.803	0.065	0.605	0.024	0.381	0.02	0.395	0.016	0.398	0.014
1991	5	0.337	0.076	0.563	0.019	0.372	0.02	0.395	0.016	0.401	0.014
1991	6	0.807	0.061	0.532	0.019	0.366	0.02	0.396	0.017	0.402	0.014
1991	7	0.675	0.11	0.561	0.023	0.37	0.022	0.401	0.017	0.404	0.014
1991	8	0.502	0.089	0.551	0.024	0.356	0.023	0.406	0.017	0.403	0.014
1991	9	0.635	0.075	0.587	0.023	0.355	0.022	0.409	0.017	0.406	0.014
1991	10	0.387	0.053	0.533	0.027	0.36	0.022	0.411	0.017	0.408	0.015
1991	11	0.326	0.055	0.525	0.028	0.367	0.023	0.416	0.017	0.412	0.015
1991	12	0.264	0.066	0.467	0.029	0.378	0.023	0.42	0.018	0.412	0.015
1992	1	0.872	0.114	0.398	0.023	0.378	0.023	0.42	0.018	0.418	0.015
1992	2	0.698	0.101	0.353	0.022	0.376	0.023	0.417	0.018	0.424	0.016
1992	3	0.726	0.08	0.267	0.025	0.377	0.022	0.423	0.019	0.431	0.016
1992	4	0.153	0.119	0.231	0.026	0.381	0.022	0.426	0.019	0.435	0.016
1992	5	0.242	0.042	0.186	0.031	0.39	0.023	0.426	0.019	0.438	0.015
1992	6	0.118	0.128	0.188	0.041	0.385	0.023	0.428	0.019	0.442	0.016
1992	7	-0.153	0.098	0.162	0.033	0.39	0.023	0.425	0.019	0.445	0.016
1992	8	-0.048	0.089	0.147	0.035	0.405	0.024	0.428	0.019	0.448	0.016
1992	9	-0.387	0.128	0.143	0.034	0.392	0.024	0.429	0.02	0.452	0.016
1992	10	-0.05	0.048	0.152	0.034	0.389	0.024	0.433	0.02	0.455	0.016
1992	11	-0.213	0.111	0.149	0.042	0.384	0.024	0.439	0.02	0.458	0.017
1992	12	0.283	0.184	0.145	0.043	0.388	0.025	0.439	0.02	0.457	0.017
1993	1	0.558	0.064	0.182	0.046	0.393	0.025	0.438	0.021	0.459	0.017
1993	2	0.528	0.073	0.189	0.044	0.402	0.026	0.449	0.021	0.46	0.017
1993	3	0.678	0.08	0.213	0.042	0.407	0.026	0.45	0.022	0.461	0.017
1993	4	0.256	0.071	0.236	0.04	0.411	0.027	0.453	0.022	0.463	0.017
1993	5	0.206	0.113	0.224	0.04	0.408	0.026	0.457	0.022	0.464	0.017
1993	6	0.068	0.077	0.221	0.033	0.403	0.026	0.46	0.023	0.467	0.018
1993	7	0.288	0.088	0.199	0.039	0.397	0.026	0.465	0.023	0.469	0.018
1993	8	0.04	0.092	0.118	0.042	0.396	0.026	0.467	0.023	0.47	0.018
1993	9	-0.098	0.087	0.101	0.044	0.395	0.026	0.467	0.023	0.471	0.018
1993	10	0.231	0.054	0.129	0.04	0.386	0.026	0.467	0.023	0.475	0.018
1993	11	-0.361	0.082	0.144	0.039	0.385	0.026	0.467	0.024	0.475	0.018
1993	12	0.246	0.066	0.195	0.04	0.375	0.027	0.469	0.024	0.48	0.018
1994	1	0.288	0.12	0.202	0.04	0.373	0.026	0.476	0.024	0.482	0.018
1994	2	-0.435	0.091	0.212	0.044	0.377	0.027	0.485	0.024	0.488	0.018
1994	3	0.475	0.066	0.26	0.04	0.371	0.029	0.482	0.023	0.491	0.018
1994	4	0.582	0.07	0.292	0.042	0.367	0.029	0.483	0.023	0.494	0.018
1994	5	0.398	0.061	0.378	0.045	0.369	0.029	0.487	0.023	0.492	0.018
1994	6	0.677	0.104	0.382	0.045	0.373	0.029	0.492	0.024	0.494	0.019
